metric_fname_dl,metric_fname_jw,metric_fname_soundex,metric_lname_dl,metric_lname_jw,metric_lname_soundex,metric_gender_code_ff,metric_gender_code_mm,metric_gender_code_same,metric_race_code_same,metric_race_code_ww_bb,metric_year_diff_abs,metric_age,metric_ffreq_mean,metric_lfreq_mean,match
2,0.06060606060606055,0,7,0.5583333333333333,1,2,0,TRUE,TRUE,TRUE,0,54,-0.5308929481776863,-0.10222893655584869,unmatch
0,0,0,5,0.5444444444444445,1,2,0,TRUE,TRUE,TRUE,0,48,-0.18752904273653323,-0.8054502958933705,match
0,0,0,7,0.4305555555555556,1,2,0,TRUE,TRUE,TRUE,0,25,-0.5255133157036297,0.01871867335347671,match
0,0,0,6,0.5654761904761905,1,2,0,TRUE,TRUE,TRUE,18,60,0.7833847222593788,-0.7286916632172492,unmatch
0,0,0,0,0,0,0,2,TRUE,TRUE,TRUE,1,70,-0.5334250091332245,1.8096667208409767,match
0,0,0,7,0.4722222222222223,1,2,0,TRUE,TRUE,TRUE,6,49,0.5552136373918214,0.06340315355134551,unmatch
0,0,0,6,0.5523809523809524,1,2,0,TRUE,TRUE,TRUE,45,55,0.25409751680743986,0.3742231862957644,unmatch
4,0.44444444444444453,0,8,1,1,2,0,TRUE,TRUE,TRUE,14,69,-0.622984700757844,-0.18776090009935484,unmatch
0,0,0,7,0.5,1,2,0,TRUE,TRUE,TRUE,32,22,0.1730825338512998,0.7071363722545358,unmatch
0,0,0,12,0.6868131868131868,1,2,0,TRUE,TRUE,TRUE,5,62,-0.025815584443695312,0.4580519784780909,unmatch
0,0,0,8,0.5773809523809524,1,2,0,TRUE,TRUE,TRUE,2,60,-0.17993385692638067,-0.1429680886678932,unmatch
0,0,0,8,0.523809523809524,1,0,2,TRUE,TRUE,TRUE,46,80,3.5787176433374235,-0.6798398508573725,unmatch
0,0,0,7,0.4722222222222223,1,2,0,TRUE,TRUE,TRUE,6,33,-0.5407036873239348,1.1344631838577912,unmatch
0,0,0,8,0.5462962962962963,1,0,2,TRUE,TRUE,TRUE,3,69,2.4244126392862637,-0.506858760746494,unmatch
0,0,0,4,0.33333333333333337,1,2,0,TRUE,TRUE,TRUE,22,64,0.1877981440424415,-0.6192008782478217,unmatch
0,0,0,5,1,1,2,0,TRUE,TRUE,TRUE,35,74,-0.5554192975150766,0.51600478621063,unmatch
0,0,0,6,1,1,2,0,TRUE,TRUE,TRUE,6,28,0.04095854975046647,-0.6066447161450017,unmatch
3,0.13095238095238093,0,7,0.5416666666666667,1,1,1,FALSE,FALSE,FALSE,0,45,1.047159923144806,1.5108043576101182,unmatch
4,0.5166666666666667,0,7,0.6547619047619049,1,0,2,TRUE,TRUE,TRUE,0,53,1.0262694232051541,-0.5602055697736559,unmatch
0,0,0,6,0.5555555555555556,1,2,0,TRUE,TRUE,TRUE,0,28,-0.5106394517027668,0.0812233141745964,unmatch
0,0,0,0,0,0,2,0,TRUE,TRUE,TRUE,1,68,-0.3864271610315283,-0.8120844596607055,match
0,0,0,6,0.5523809523809524,1,0,2,TRUE,TRUE,TRUE,9,80,0.7025279931129599,0.4229098310007528,unmatch
0,0,0,7,0.5694444444444445,1,2,0,TRUE,TRUE,TRUE,19,42,-0.4376944159859427,-0.0036506495538558836,unmatch
1,0.05555555555555558,1,0,0,0,0,2,TRUE,TRUE,TRUE,1,66,-0.2661702185468563,0.7469413548585465,match
1,0.1333333333333333,0,5,0.5166666666666667,1,2,0,TRUE,TRUE,TRUE,7,34,-0.32265885216560614,-0.18310073577718133,unmatch
4,0.5166666666666667,0,7,0.48611111111111116,1,2,0,TRUE,TRUE,TRUE,15,48,-0.1989213229235311,-0.13841625557931253,unmatch
0,0,0,0,0,0,2,0,TRUE,TRUE,TRUE,1,83,-0.7688747721914923,3.5122314722530703,match
0,0,0,6,0.5634920634920635,1,2,0,TRUE,TRUE,TRUE,0,39,-0.2096815849281064,0.7148672023802941,match
0,0,0,7,0.43452380952380953,1,0,2,TRUE,TRUE,TRUE,0,69,1.9973434361237112,-0.5336689147043154,unmatch
0,0,0,6,0.5444444444444445,1,0,2,TRUE,TRUE,TRUE,3,64,0.2536227553782765,-0.008914648074286824,unmatch
0,0,0,7,0.5,1,2,0,TRUE,TRUE,TRUE,1,56,0.010894314129298453,0.4518591520586241,unmatch
0,0,0,6,0.30952380952380965,1,0,2,TRUE,TRUE,TRUE,25,64,0.07735194070401796,1.3627624116364943,unmatch
0,0,0,5,0.5444444444444445,1,2,0,TRUE,TRUE,TRUE,21,69,0.25409751680743986,-0.1227894276729079,unmatch
4,0.38888888888888895,0,7,0.4761904761904763,1,2,0,TRUE,TRUE,TRUE,23,22,-0.6052622681820007,-0.10288693637090257,unmatch
0,0,0,6,0.5634920634920635,1,2,0,TRUE,TRUE,TRUE,0,42,0.1877981440424415,-0.5395909130398003,match
0,0,0,7,1,1,2,0,TRUE,TRUE,TRUE,1,26,-0.6362760266614955,0.9757387564064133,unmatch
3,0.25,0,5,0.3928571428571429,1,2,0,TRUE,TRUE,TRUE,12,83,-0.6951384674260624,-0.038137468020639165,unmatch
0,0,0,6,0.5277777777777779,1,2,0,TRUE,TRUE,TRUE,8,55,-0.541020194943377,-0.15831874688131786,unmatch
0,0,0,0,0,0,0,2,TRUE,TRUE,TRUE,1,57,2.1316829735606406,-0.7468394883457775,match
0,0,0,7,0.638888888888889,1,2,0,TRUE,TRUE,TRUE,24,30,0.38653800852771547,-0.7136686695091019,unmatch
0,0,0,7,1,1,2,0,TRUE,TRUE,TRUE,0,57,-0.4155418737943695,0.05792249256372889,match
0,0,0,7,0.5277777777777779,1,0,2,TRUE,TRUE,TRUE,17,60,1.9973434361237112,-0.4142539668922835,unmatch
4,0.4,0,6,0.5634920634920635,1,2,0,TRUE,TRUE,TRUE,18,45,-0.1406918973978487,-0.32455734199126846,unmatch
0,0,0,3,0.09090909090909083,0,0,2,TRUE,TRUE,TRUE,0,67,0.3347959921441377,-0.7735954766868026,match
0,0,0,7,0.5416666666666667,1,2,0,TRUE,TRUE,TRUE,5,57,0.2836869909994445,1.7541780739092658,unmatch
0,0,0,6,0.5555555555555556,1,2,0,TRUE,TRUE,TRUE,13,42,-0.3865854148412494,-0.6833491832043266,unmatch
0,0,0,6,0.5714285714285715,1,0,2,TRUE,TRUE,TRUE,22,93,2.5046363531937983,-0.7921819683587001,unmatch
5,0.27222222222222214,0,6,0.638888888888889,1,2,0,TRUE,TRUE,TRUE,10,58,-0.38959124016948904,1.4283403890656978,unmatch
0,0,0,7,0.6166666666666667,1,2,0,TRUE,TRUE,TRUE,15,26,-0.5256715695133508,0.5226957863992605,unmatch
0,0,0,6,0.3416666666666667,1,2,0,TRUE,TRUE,TRUE,0,41,-0.7614378401910609,-0.11675909810383023,match
0,0,0,0,0,0,2,0,TRUE,TRUE,TRUE,1,79,0.7833847222593788,-0.7795716406390838,match
2,0.13095238095238093,0,10,0.5808080808080809,1,1,1,FALSE,TRUE,TRUE,3,68,0.06896648290172164,-0.5670590668126756,unmatch
3,0.15873015873015883,0,6,1,1,2,0,TRUE,TRUE,TRUE,10,38,-0.4296244687466267,0.6002775865453238,unmatch
0,0,0,7,0.5583333333333333,1,0,2,TRUE,TRUE,TRUE,8,77,1.9973434361237112,-0.4076198031249484,unmatch
0,0,0,0,0,0,2,0,TRUE,TRUE,TRUE,1,38,-0.7688747721914923,0.5445722771464274,match
2,0.13095238095238093,0,4,1,1,2,0,TRUE,TRUE,TRUE,19,41,-0.6796315881863151,-0.17060141009565677,unmatch
0,0,0,6,0.5634920634920635,1,0,2,TRUE,TRUE,TRUE,4,66,2.5046363531937983,-0.7864251376781035,unmatch
0,0,0,7,0.44166666666666665,1,2,0,TRUE,TRUE,TRUE,9,41,-0.5180763837031982,1.3561282478691592,unmatch
0,0,0,0,0,0,0,2,TRUE,TRUE,TRUE,1,60,-0.5995661280885018,-0.4013701402841861,match
1,0.04761904761904767,0,5,1,1,0,2,TRUE,TRUE,TRUE,7,51,-0.26063233226307847,0.575712260116646,unmatch
0,0,0,8,1,1,0,2,TRUE,TRUE,TRUE,11,78,1.9973434361237112,-0.6057132174414668,unmatch
0,0,0,6,0.5634920634920635,1,2,0,TRUE,TRUE,TRUE,4,83,-0.6438712124716481,0.968007926280655,unmatch
2,0.15079365079365092,0,5,0.29166666666666674,1,2,0,TRUE,TRUE,TRUE,5,32,-0.6959297364746682,-0.8054502958933705,unmatch
0,0,0,8,0.5820105820105821,1,0,2,TRUE,TRUE,TRUE,28,62,2.1316829735606406,-0.6802785174007417,unmatch
0,0,0,7,0.4722222222222223,1,0,2,TRUE,TRUE,TRUE,24,43,0.3347959921441377,0.4404564927355226,unmatch
0,0,0,0,0,0,2,0,TRUE,TRUE,TRUE,1,51,0.12134051746772201,-0.47988343913378434,match
0,0,0,5,0.5,1,0,2,TRUE,TRUE,TRUE,45,27,0.3347959921441377,0.1981145939600058,unmatch
1,0.06666666666666676,0,5,0.5444444444444445,1,2,0,TRUE,TRUE,TRUE,32,72,-0.6052622681820007,0.23770024329233175,unmatch
0,0,0,6,0.5634920634920635,1,0,2,TRUE,FALSE,FALSE,46,85,0.29840260119058626,0.012961842672880086,unmatch
2,0.22222222222222232,0,6,0.5357142857142858,1,1,1,FALSE,TRUE,TRUE,3,87,-0.5204501908490153,-0.6221063763965182,unmatch
0,0,0,1,0.05555555555555558,1,0,0,TRUE,TRUE,FALSE,0,25,-0.7468804838096402,0.10139930436508277,match
0,0,0,7,1,1,1,0,FALSE,FALSE,FALSE,13,45,0.43005182386225616,-0.022621642152326316,unmatch
0,0,0,10,0.49494949494949503,1,2,0,TRUE,TRUE,TRUE,6,23,0.1953933298525941,-0.06028745765628715,unmatch
0,0,0,5,0.46031746031746035,1,0,2,TRUE,TRUE,TRUE,7,48,0.48938902605598644,1.5313621779226785,unmatch
0,0,0,9,0.5777777777777778,1,0,2,TRUE,TRUE,TRUE,19,47,0.18763989023272037,-0.6066447161450017,unmatch
0,0,0,0,0,0,2,0,TRUE,TRUE,TRUE,1,70,-0.7688747721914923,0.3415451996192545,match
0,0,0,6,0.5555555555555556,1,2,0,TRUE,TRUE,TRUE,49,38,-0.6438712124716481,0.23824991187379282,unmatch
0,0,0,0,0,0,2,0,TRUE,TRUE,TRUE,1,61,0.2836869909994445,3.5122314722530703,match
0,0,0,10,0.5808080808080809,1,0,2,TRUE,TRUE,TRUE,28,85,2.4244126392862637,-0.5599862365019713,unmatch
3,0.33333333333333337,1,0,0,0,2,0,TRUE,TRUE,TRUE,0,60,-0.7252027030472306,-0.5055427611163863,match
2,0.33333333333333337,0,8,0.5740740740740742,1,2,0,TRUE,TRUE,TRUE,22,45,-0.2918043445522945,0.0894469764605203,unmatch
0,0,0,10,0.49494949494949503,1,0,2,TRUE,TRUE,TRUE,2,67,-0.12882485578168745,-0.773376143415118,unmatch
2,0.1333333333333333,0,3,0.21666666666666667,1,0,2,TRUE,TRUE,TRUE,19,67,-0.4948160648435771,0.038401831383797436,unmatch
2,0.2777777777777779,0,8,0.5583333333333333,1,0,2,TRUE,TRUE,TRUE,11,70,-0.6721946561858836,-0.7729374768717487,unmatch
0,0,0,7,0.4722222222222223,1,0,2,TRUE,TRUE,TRUE,14,51,0.2536227553782765,-0.7601078158804477,unmatch
0,0,0,0,0,0,2,0,TRUE,TRUE,TRUE,2,79,-0.2834178896935362,-0.47302994209476457,match
0,0,0,0,0,0,2,0,TRUE,FALSE,FALSE,0,49,-0.6951384674260624,-0.6165688789876062,match
1,0.1333333333333333,0,14,0.538888888888889,1,2,0,TRUE,TRUE,TRUE,1,23,-0.6596945993308378,-0.2026755625739092,unmatch
2,0.1777777777777778,0,0,0,0,0,2,TRUE,TRUE,TRUE,1,52,-0.680897618664084,1.00704390703152,match
0,0,0,7,0.48809523809523814,1,0,2,TRUE,TRUE,TRUE,15,51,0.2536227553782765,-0.7472781548891467,unmatch
0,0,0,0,0,0,0,2,TRUE,TRUE,TRUE,1,24,-0.08420326377909883,0.0551253256486252,match
0,0,0,4,0.26111111111111107,1,2,0,TRUE,TRUE,TRUE,5,44,0.5552136373918214,0.04415866206439406,unmatch
0,0,0,7,0.5694444444444445,1,2,0,TRUE,TRUE,TRUE,12,35,-0.577730093516371,0.7013795415739392,unmatch
0,0,0,0,0,0,2,0,TRUE,TRUE,TRUE,1,74,0.010736060319577318,-0.4330056262190693,match
0,0,0,8,0.5694444444444445,1,0,2,TRUE,TRUE,TRUE,3,52,2.5046363531937983,0.2559049048421555,unmatch
0,0,0,7,1,1,0,2,TRUE,TRUE,TRUE,17,88,-0.40114277122267006,0.2146187549531489,unmatch
0,0,0,6,0.6111111111111112,1,0,2,TRUE,TRUE,TRUE,0,55,-0.25414492312097386,0.4587126490976438,unmatch
0,0,0,7,0.5583333333333333,1,2,0,TRUE,TRUE,TRUE,4,44,-0.18737078892681208,0.09131264467208905,unmatch
2,0.11111111111111116,0,9,1,1,0,2,TRUE,TRUE,TRUE,51,37,-0.25604396883762753,-0.09005727537960156,unmatch
0,0,0,7,0.38095238095238093,1,2,0,TRUE,TRUE,TRUE,5,80,-0.3644328726496763,-0.13211242712175386,unmatch
0,0,0,7,0.5099206349206349,1,0,2,TRUE,TRUE,TRUE,23,53,0.7025279931129599,-0.5424422455717004,unmatch
0,0,0,5,0.375,1,2,0,TRUE,TRUE,TRUE,1,28,-0.5106394517027668,2.2091977141660792,unmatch
0,0,0,2,0.19047619047619047,1,2,0,TRUE,TRUE,TRUE,29,37,1.386882993905911,0.0071508463754870605,unmatch
0,0,0,6,1,1,0,2,TRUE,TRUE,TRUE,32,87,3.5787176433374235,0.5844340961717336,unmatch
0,0,0,9,1,1,2,0,TRUE,TRUE,TRUE,31,44,-0.7321648736184985,-0.1099597666816069,unmatch
0,0,0,6,0.44444444444444453,1,2,0,TRUE,TRUE,TRUE,13,77,0.7833847222593788,-0.0414274670959085,unmatch
3,0.4,0,6,0.3416666666666667,1,2,0,TRUE,TRUE,TRUE,23,25,-0.33626768274516194,-0.7125720031506788,unmatch
0,0,0,6,0.37896825396825395,1,2,0,TRUE,TRUE,TRUE,46,43,2.1880133533696693,0.07371181732052279,unmatch
0,0,0,7,0.5583333333333333,1,2,0,TRUE,TRUE,TRUE,4,55,0.5552136373918214,-0.015548811841621935,unmatch
3,0.15873015873015883,0,7,0.45000000000000007,1,2,0,TRUE,TRUE,TRUE,16,54,-0.399876740744901,-0.06373995358194579,unmatch
0,0,0,0,0,0,2,0,TRUE,TRUE,TRUE,1,60,-0.7688747721914923,-0.8120844596607055,match
0,0,0,0,0,0,2,0,TRUE,TRUE,TRUE,1,36,-0.6438712124716481,-0.8120844596607055,match
0,0,0,7,0.5694444444444445,1,2,0,TRUE,TRUE,TRUE,20,54,-0.025815584443695312,-0.2963201863652475,unmatch
0,0,0,8,1,1,2,0,TRUE,TRUE,TRUE,24,72,-0.34228033045810313,1.0976205358237725,unmatch
0,0,0,6,0.4380952380952381,1,2,0,TRUE,TRUE,TRUE,0,33,-0.5114307207513724,0.26029157027584793,match
0,0,0,0,0,0,0,2,TRUE,TRUE,TRUE,1,51,0.2536227553782765,-0.7729374768717487,match
4,0.5166666666666667,0,7,1,1,2,0,TRUE,TRUE,TRUE,51,26,-0.5642805138029983,-0.4338829593058078,unmatch
0,0,0,7,0.5583333333333333,1,0,2,TRUE,TRUE,TRUE,9,76,-0.08483627901798338,0.003698350449828469,unmatch
3,0.2666666666666666,0,6,0.5634920634920635,1,2,0,TRUE,TRUE,TRUE,37,36,-0.5141210355166319,0.2465819053933096,unmatch
1,0.04761904761904767,0,8,1,1,0,2,TRUE,TRUE,TRUE,6,57,0.7996848646606558,-0.6322498725108072,unmatch
0,0,0,4,0.5166666666666667,1,0,2,TRUE,TRUE,TRUE,11,66,-0.08483627901798338,0.022501504588911758,unmatch
0,0,0,3,0.33333333333333337,1,2,0,TRUE,TRUE,TRUE,14,76,-0.025815584443695312,0.37038351863903396,unmatch
2,0.2666666666666666,0,7,0.5694444444444445,1,2,0,TRUE,TRUE,TRUE,26,51,-0.22756227131367085,1.0103880717235858,unmatch
0,0,0,7,0.638888888888889,1,2,0,TRUE,TRUE,TRUE,17,28,-0.6734606866636527,-0.7722794770566949,unmatch
0,0,0,5,0.5277777777777779,1,2,0,TRUE,TRUE,TRUE,12,38,-0.018536906252985014,0.23084674625331203,unmatch
0,0,0,6,1,1,0,2,TRUE,TRUE,TRUE,8,57,2.1316829735606406,-0.20245622930222457,unmatch
0,0,0,5,0.375,1,0,2,TRUE,TRUE,TRUE,24,60,1.9973434361237112,-0.34369083144012813,unmatch
0,0,0,7,0.5773809523809524,1,2,0,TRUE,TRUE,TRUE,23,65,-0.6807393648543629,-0.36337398947044885,unmatch
3,0.4,0,7,0.5416666666666667,1,2,0,TRUE,TRUE,TRUE,20,55,0.07482087680494173,-0.7724988103283794,unmatch
1,0.1333333333333333,0,7,1,1,1,1,FALSE,TRUE,TRUE,52,26,-0.30794324197446443,-0.650178364367651,unmatch
0,0,0,0,0,0,2,0,TRUE,TRUE,TRUE,1,95,-0.5041520425606622,-0.42061463177113756,match
3,0.4,0,6,1,1,2,0,TRUE,TRUE,TRUE,31,44,0.07482087680494173,-0.7127913364223635,unmatch
0,0,0,5,0.375,1,1,0,FALSE,FALSE,FALSE,7,52,0.1877981440424415,-0.77891364082403,unmatch
0,0,0,3,0.30000000000000004,1,0,2,TRUE,TRUE,TRUE,14,48,2.5046363531937983,-0.753254318841428,unmatch
0,0,0,4,0.2777777777777779,1,0,2,TRUE,TRUE,TRUE,6,70,-0.5702931615159395,-0.7536929853847973,unmatch
0,0,0,6,0.5634920634920635,1,2,0,TRUE,TRUE,TRUE,0,28,-0.6734606866636527,0.6903018759516162,match
0,0,0,10,0.5887445887445888,1,2,0,TRUE,TRUE,TRUE,34,72,1.386882993905911,-0.4656836128955792,unmatch
1,0.04761904761904767,0,0,0,0,2,0,TRUE,TRUE,TRUE,0,47,-0.688809312093679,0.6814770502719338,match
0,0,0,0,0,0,2,0,TRUE,TRUE,TRUE,1,70,-0.5484571269438085,2.9789773736441374,match
0,0,0,0,0,0,2,0,TRUE,TRUE,TRUE,1,69,1.386882993905911,-0.8054502958933705,match
0,0,0,5,0.44444444444444453,1,2,0,TRUE,TRUE,TRUE,0,45,-0.7688747721914923,1.262759793770801,match
0,0,0,6,0.5634920634920635,1,2,0,TRUE,TRUE,TRUE,4,74,0.650627722919661,1.1956544958533022,unmatch
0,0,0,5,0.36111111111111116,1,2,0,TRUE,TRUE,TRUE,22,91,-0.4307322454146747,-0.1059576021744873,unmatch
1,0.05555555555555558,0,6,1,1,2,0,TRUE,TRUE,TRUE,14,70,-0.5068423573259215,0.47625664002791473,unmatch
1,0.08333333333333337,0,6,0.5523809523809524,1,0,2,TRUE,TRUE,TRUE,17,66,0.9031688974278114,-0.7331324942677381,unmatch
0,0,0,0,0,0,0,2,TRUE,TRUE,TRUE,1,72,-0.5117472283708148,0.3415451996192545,match
2,0.1777777777777778,0,6,0.5444444444444445,1,2,0,TRUE,TRUE,TRUE,2,58,-0.273924655223192,0.1810092695731041,unmatch
0,0,0,6,0.46825396825396826,1,2,0,TRUE,TRUE,TRUE,11,53,0.12134051746772201,-0.8120844596607055,unmatch
3,0.33333333333333337,0,6,1,1,2,0,TRUE,TRUE,TRUE,6,60,-0.6126992001824321,0.838173312661354,unmatch
0,0,0,6,0.3416666666666667,1,2,0,TRUE,TRUE,TRUE,0,60,-0.32012778826653,-0.507790259450029,match
2,0.11111111111111105,0,7,0.5714285714285715,1,2,0,TRUE,TRUE,TRUE,4,32,-0.6351682499934476,0.6645342227354216,unmatch
0,0,0,9,0.4868686868686869,1,0,2,TRUE,TRUE,TRUE,33,75,-0.5115889745610936,-0.6462303654773278,unmatch
4,0.38888888888888895,0,7,1,1,2,0,TRUE,TRUE,TRUE,49,44,-0.6304216327582755,-0.1027244395205133,unmatch
0,0,0,0,0,0,0,2,TRUE,TRUE,TRUE,1,74,0.6655015869205239,-0.32971033847360764,match
3,0.25,0,6,0.5634920634920635,1,1,1,FALSE,TRUE,TRUE,3,58,-0.6441877200910904,0.01855617650308744,unmatch
4,0.30000000000000004,0,8,1,1,1,1,FALSE,TRUE,TRUE,24,45,1.6717039573713253,0.6311467414315604,unmatch
0,0,0,0,0,0,0,2,TRUE,TRUE,TRUE,1,72,-0.40114277122267006,-0.7990354653977199,match
5,0.4111111111111112,0,9,0.5777777777777778,1,2,0,TRUE,TRUE,TRUE,17,41,-0.56174845284746,-0.33097217248691896,unmatch
0,0,0,0,0,0,2,0,TRUE,TRUE,TRUE,1,72,2.1880133533696693,0.17963910432619995,match
3,0.22023809523809523,0,7,0.4722222222222223,1,2,0,TRUE,TRUE,TRUE,1,22,-0.7688747721914923,-0.6185428784327678,unmatch
0,0,0,5,0.4380952380952381,1,2,0,TRUE,TRUE,TRUE,1,34,-0.3865854148412494,0.7972174980821238,unmatch
0,0,0,7,1,1,2,0,TRUE,TRUE,TRUE,8,74,-0.32012778826653,-0.7667419796477828,unmatch
5,0.2962962962962963,0,3,0.2666666666666666,1,1,1,FALSE,TRUE,TRUE,18,45,-0.2006621148304636,0.3541013617220744,unmatch
0,0,0,7,1,1,2,0,TRUE,TRUE,TRUE,9,44,0.2836869909994445,-0.2592013686382487,unmatch
1,0.04761904761904767,0,4,0.38888888888888895,1,0,2,TRUE,TRUE,TRUE,24,57,0.7996848646606558,-0.4526346186325936,unmatch
0,0,0,0,0,0,0,2,TRUE,TRUE,TRUE,1,52,-0.481999500369089,-0.6033005514529359,match
0,0,0,7,1,1,2,0,TRUE,TRUE,TRUE,24,51,-0.7025753994264938,-0.7286916632172492,unmatch
3,0.4722222222222223,0,14,0.5915032679738562,1,2,0,TRUE,TRUE,TRUE,10,42,-0.3769329295047221,-0.2813513582738967,unmatch
0,0,0,8,0.48888888888888893,1,1,1,FALSE,TRUE,TRUE,18,72,1.386882993905911,-0.33738700298256946,unmatch
0,0,0,7,1,1,0,2,TRUE,TRUE,TRUE,19,80,3.5787176433374235,0.6287855702553269,unmatch
0,0,0,6,0.4761904761904763,1,2,0,TRUE,TRUE,TRUE,0,24,0.20979243242429355,-0.035175133450647295,match
0,0,0,6,1,1,2,0,TRUE,TRUE,TRUE,5,65,1.386882993905911,0.4543259836639514,unmatch
0,0,0,0,0,0,0,2,TRUE,TRUE,TRUE,1,92,-0.5922874498977915,-0.7663033131044137,match
0,0,0,0,0,0,0,2,TRUE,TRUE,TRUE,1,71,-0.7394435518092088,-0.22509905109803824,match
0,0,0,6,0.5555555555555556,1,2,0,TRUE,TRUE,TRUE,6,22,-0.6729859252344892,-0.5032952627827436,unmatch
0,0,0,0,0,0,2,0,TRUE,TRUE,TRUE,10,48,0.40093711109941493,-0.4666151115991141,match
1,0.1333333333333333,0,8,0.5416666666666667,1,1,1,FALSE,TRUE,TRUE,14,53,-0.1552492537792693,-0.061549291669598494,unmatch
3,0.33333333333333337,0,5,0.5,1,1,1,FALSE,FALSE,FALSE,26,49,-0.7242531801889036,1.134679846324977,unmatch
3,0.30000000000000004,0,7,0.5694444444444445,1,1,1,FALSE,TRUE,TRUE,9,52,-0.4394352078928752,1.7541780739092658,unmatch
0,0,0,0,0,0,0,2,TRUE,TRUE,TRUE,1,55,2.1316829735606406,0.23824991187379282,match
0,0,0,5,0.5277777777777779,1,0,2,TRUE,FALSE,FALSE,25,47,0.03304685632087162,-0.7924013016303848,unmatch
3,0.20952380952380956,0,6,1,1,2,0,TRUE,TRUE,TRUE,22,83,-0.26063233226307847,0.6426035663714582,unmatch
0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,1,47,0.14286004442041064,-0.7857671378630497,match
0,0,0,6,0.46031746031746035,1,2,0,TRUE,TRUE,TRUE,0,30,-0.7688747721914923,-0.3514216615658864,match
0,0,0,0,0,0,0,2,TRUE,TRUE,TRUE,1,81,0.3347959921441377,-0.7990354653977199,match
0,0,0,6,0.44444444444444453,1,2,0,TRUE,TRUE,TRUE,1,36,0.2836869909994445,-0.6572511946783554,unmatch
0,0,0,8,0.5666666666666667,1,0,2,TRUE,TRUE,TRUE,45,48,2.5046363531937983,-0.77891364082403,unmatch
0,0,0,0,0,0,2,0,TRUE,TRUE,TRUE,4,39,-0.5407036873239348,0.05644132527873294,unmatch
0,0,0,0,0,0,2,0,TRUE,TRUE,TRUE,1,64,-0.6733024328539315,-0.7990354653977199,match
2,0.1777777777777778,0,0,0,0,0,2,TRUE,TRUE,TRUE,0,82,-0.6802646034251996,0.17963910432619995,match
4,0.4222222222222223,0,6,1,1,1,1,FALSE,TRUE,TRUE,18,57,-0.6084273443764234,0.5777430959831029,unmatch
0,0,0,5,0.46031746031746035,1,0,2,TRUE,TRUE,TRUE,5,93,2.5046363531937983,1.0617040448842907,unmatch
0,0,0,7,0.5634920634920635,1,2,0,TRUE,TRUE,TRUE,0,22,-0.4524100261770844,0.3974698422898355,match
0,0,0,0,0,0,0,2,TRUE,TRUE,TRUE,1,31,0.055357652322165926,-0.8120844596607055,match
0,0,0,0,0,0,1,1,FALSE,TRUE,TRUE,0,63,0.18763989023272037,0.7469413548585465,match
0,0,0,0,0,0,2,0,TRUE,TRUE,TRUE,1,87,-0.4452896017960952,-0.6818138503025342,match
0,0,0,6,0.46031746031746035,1,2,0,TRUE,TRUE,TRUE,44,83,-0.6438712124716481,0.9487634347937036,unmatch
0,0,0,6,0.5523809523809524,1,0,2,TRUE,TRUE,TRUE,26,41,2.1316829735606406,0.474940640397807,unmatch
0,0,0,1,0.06060606060606055,0,0,2,TRUE,TRUE,TRUE,22,64,-0.5115889745610936,-0.8120844596607055,unmatch
2,0.21666666666666667,0,9,1,1,2,0,TRUE,TRUE,TRUE,3,54,-0.3612677964552536,0.022501504588911758,unmatch
0,0,0,0,0,0,0,2,TRUE,TRUE,TRUE,1,63,2.4244126392862637,1.6143704734395619,match
0,0,0,5,0.4222222222222223,1,0,2,TRUE,TRUE,TRUE,11,75,2.4244126392862637,0.59934341703729,unmatch
0,0,0,7,1,1,2,0,TRUE,TRUE,TRUE,5,56,-0.4231370596045221,0.05792249256372889,unmatch
2,0.2666666666666666,0,6,0.4380952380952381,1,1,1,FALSE,TRUE,TRUE,8,60,0.07165580061051903,1.459864872962489,unmatch
0,0,0,6,0.5357142857142858,1,0,2,TRUE,TRUE,TRUE,26,63,-0.47472082217837874,-0.7415213242085501,unmatch
0,0,0,0,0,0,2,0,TRUE,TRUE,TRUE,1,31,-0.5182346375129194,-0.740424657850127,match
0,0,0,6,0.5714285714285715,1,0,2,TRUE,TRUE,TRUE,45,79,2.732965691871077,-0.22285155276439558,unmatch
0,0,0,7,1,1,2,0,TRUE,TRUE,TRUE,5,77,0.7833847222593788,-0.7329131609960534,unmatch
0,0,0,8,1,1,0,2,TRUE,FALSE,FALSE,6,71,-0.6070030600889332,-0.6450795335021082,unmatch
0,0,0,5,1,1,2,0,TRUE,TRUE,TRUE,16,50,0.12134051746772201,0.5267006217108792,unmatch
0,0,0,6,0.5444444444444445,1,2,0,TRUE,TRUE,TRUE,20,55,0.2832122295702811,1.8884561893835548,unmatch
0,0,0,7,0.38888888888888895,1,2,0,TRUE,TRUE,TRUE,15,50,0.040167280701860784,-0.7669613129194675,unmatch
0,0,0,0,0,0,0,2,TRUE,TRUE,TRUE,1,56,0.7172436033041016,2.9789773736441374,match
1,0.04761904761904767,0,6,0.4222222222222223,1,2,0,TRUE,TRUE,TRUE,11,57,-0.29481016988053405,-0.14729791768029032,unmatch
0,0,0,4,0.38888888888888895,1,2,0,TRUE,TRUE,TRUE,2,49,-0.4231370596045221,0.11762996646974488,unmatch
0,0,0,6,0.44444444444444453,1,2,0,TRUE,TRUE,TRUE,19,53,0.12134051746772201,-0.7735954766868026,unmatch
